U+12000	5.0
U+12001	5.0
U+12002	5.0
U+12003	5.0
U+12004	5.0
U+12005	5.0
U+12006	5.0
U+12007	5.0
U+12008	5.0
U+12009	5.0
U+1200A	5.0
U+1200B	5.0
U+1200C	5.0
U+1200D	5.0
U+1200E	5.0
U+1200F	5.0
U+12010	5.0
U+12011	5.0
U+12012	5.0
U+12013	5.0
U+12014	5.0
U+12015	5.0
U+12016	5.0
U+12017	5.0
U+12018	5.0
U+12019	5.0
U+1201A	5.0
U+1201B	5.0
U+1201C	5.0
U+1201D	5.0
U+1201E	5.0
U+1201F	5.0
U+12020	5.0
U+12021	5.0
U+12022	5.0
U+12023	5.0
U+12024	5.0
U+12025	5.0
U+12026	5.0
U+12027	5.0
U+12028	5.0
U+12029	5.0
U+1202A	5.0
U+1202B	5.0
U+1202C	5.0
U+1202D	5.0
U+1202E	5.0
U+1202F	5.0
U+12030	5.0
U+12031	5.0
U+12032	5.0
U+12033	5.0
U+12034	5.0
U+12035	5.0
U+12036	5.0
U+12037	5.0
U+12038	5.0
U+12039	5.0
U+1203A	5.0
U+1203B	5.0
U+1203C	5.0
U+1203D	5.0
U+1203E	5.0
U+1203F	5.0
U+12040	5.0
U+12041	5.0
U+12042	5.0
U+12043	5.0
U+12044	5.0
U+12045	5.0
U+12046	5.0
U+12047	5.0
U+12048	5.0
U+12049	5.0
U+1204A	5.0
U+1204B	5.0
U+1204C	5.0
U+1204D	5.0
U+1204E	5.0
U+1204F	5.0
U+12050	5.0
U+12051	5.0
U+12052	5.0
U+12053	5.0
U+12054	5.0
U+12055	5.0
U+12056	5.0
U+12057	5.0
U+12058	5.0
U+12059	5.0
U+1205A	5.0
U+1205B	5.0
U+1205C	5.0
U+1205D	5.0
U+1205E	5.0
U+1205F	5.0
U+12060	5.0
U+12061	5.0
U+12062	5.0
U+12063	5.0
U+12064	5.0
U+12065	5.0
U+12066	5.0
U+12067	5.0
U+12068	5.0
U+12069	5.0
U+1206A	5.0
U+1206B	5.0
U+1206C	5.0
U+1206D	5.0
U+1206E	5.0
U+1206F	5.0
U+12070	5.0
U+12071	5.0
U+12072	5.0
U+12073	5.0
U+12074	5.0
U+12075	5.0
U+12076	5.0
U+12077	5.0
U+12078	5.0
U+12079	5.0
U+1207A	5.0
U+1207B	5.0
U+1207C	5.0
U+1207D	5.0
U+1207E	5.0
U+1207F	5.0
U+12080	5.0
U+12081	5.0
U+12082	5.0
U+12083	5.0
U+12084	5.0
U+12085	5.0
U+12086	5.0
U+12087	5.0
U+12088	5.0
U+12089	5.0
U+1208A	5.0
U+1208B	5.0
U+1208C	5.0
U+1208D	5.0
U+1208E	5.0
U+1208F	5.0
U+12090	5.0
U+12091	5.0
U+12092	5.0
U+12093	5.0
U+12094	5.0
U+12095	5.0
U+12096	5.0
U+12097	5.0
U+12098	5.0
U+12099	5.0
U+1209A	5.0
U+1209B	5.0
U+1209C	5.0
U+1209D	5.0
U+1209E	5.0
U+1209F	5.0
U+120A0	5.0
U+120A1	5.0
U+120A2	5.0
U+120A3	5.0
U+120A4	5.0
U+120A5	5.0
U+120A6	5.0
U+120A7	5.0
U+120A8	5.0
U+120A9	5.0
U+120AA	5.0
U+120AB	5.0
U+120AC	5.0
U+120AD	5.0
U+120AE	5.0
U+120AF	5.0
U+120B0	5.0
U+120B1	5.0
U+120B2	5.0
U+120B3	5.0
U+120B4	5.0
U+120B5	5.0
U+120B6	5.0
U+120B7	5.0
U+120B8	5.0
U+120B9	5.0
U+120BA	5.0
U+120BB	5.0
U+120BC	5.0
U+120BD	5.0
U+120BE	5.0
U+120BF	5.0
U+120C0	5.0
U+120C1	5.0
U+120C2	5.0
U+120C3	5.0
U+120C4	5.0
U+120C5	5.0
U+120C6	5.0
U+120C7	5.0
U+120C8	5.0
U+120C9	5.0
U+120CA	5.0
U+120CB	5.0
U+120CC	5.0
U+120CD	5.0
U+120CE	5.0
U+120CF	5.0
U+120D0	5.0
U+120D1	5.0
U+120D2	5.0
U+120D3	5.0
U+120D4	5.0
U+120D5	5.0
U+120D6	5.0
U+120D7	5.0
U+120D8	5.0
U+120D9	5.0
U+120DA	5.0
U+120DB	5.0
U+120DC	5.0
U+120DD	5.0
U+120DE	5.0
U+120DF	5.0
U+120E0	5.0
U+120E1	5.0
U+120E2	5.0
U+120E3	5.0
U+120E4	5.0
U+120E5	5.0
U+120E6	5.0
U+120E7	5.0
U+120E8	5.0
U+120E9	5.0
U+120EA	5.0
U+120EB	5.0
U+120EC	5.0
U+120ED	5.0
U+120EE	5.0
U+120EF	5.0
U+120F0	5.0
U+120F1	5.0
U+120F2	5.0
U+120F3	5.0
U+120F4	5.0
U+120F5	5.0
U+120F6	5.0
U+120F7	5.0
U+120F8	5.0
U+120F9	5.0
U+120FA	5.0
U+120FB	5.0
U+120FC	5.0
U+120FD	5.0
U+120FE	5.0
U+120FF	5.0
U+12100	5.0
U+12101	5.0
U+12102	5.0
U+12103	5.0
U+12104	5.0
U+12105	5.0
U+12106	5.0
U+12107	5.0
U+12108	5.0
U+12109	5.0
U+1210A	5.0
U+1210B	5.0
U+1210C	5.0
U+1210D	5.0
U+1210E	5.0
U+1210F	5.0
U+12110	5.0
U+12111	5.0
U+12112	5.0
U+12113	5.0
U+12114	5.0
U+12115	5.0
U+12116	5.0
U+12117	5.0
U+12118	5.0
U+12119	5.0
U+1211A	5.0
U+1211B	5.0
U+1211C	5.0
U+1211D	5.0
U+1211E	5.0
U+1211F	5.0
U+12120	5.0
U+12121	5.0
U+12122	5.0
U+12123	5.0
U+12124	5.0
U+12125	5.0
U+12126	5.0
U+12127	5.0
U+12128	5.0
U+12129	5.0
U+1212A	5.0
U+1212B	5.0
U+1212C	5.0
U+1212D	5.0
U+1212E	5.0
U+1212F	5.0
U+12130	5.0
U+12131	5.0
U+12132	5.0
U+12133	5.0
U+12134	5.0
U+12135	5.0
U+12136	5.0
U+12137	5.0
U+12138	5.0
U+12139	5.0
U+1213A	5.0
U+1213B	5.0
U+1213C	5.0
U+1213D	5.0
U+1213E	5.0
U+1213F	5.0
U+12140	5.0
U+12141	5.0
U+12142	5.0
U+12143	5.0
U+12144	5.0
U+12145	5.0
U+12146	5.0
U+12147	5.0
U+12148	5.0
U+12149	5.0
U+1214A	5.0
U+1214B	5.0
U+1214C	5.0
U+1214D	5.0
U+1214E	5.0
U+1214F	5.0
U+12150	5.0
U+12151	5.0
U+12152	5.0
U+12153	5.0
U+12154	5.0
U+12155	5.0
U+12156	5.0
U+12157	5.0
U+12158	5.0
U+12159	5.0
U+1215A	5.0
U+1215B	5.0
U+1215C	5.0
U+1215D	5.0
U+1215E	5.0
U+1215F	5.0
U+12160	5.0
U+12161	5.0
U+12162	5.0
U+12163	5.0
U+12164	5.0
U+12165	5.0
U+12166	5.0
U+12167	5.0
U+12168	5.0
U+12169	5.0
U+1216A	5.0
U+1216B	5.0
