	9(bur)		9(bur₃)
	abzu		abzu₂
	giri⁻		giri₁₆⁻
	udilia		udilia
	zizna		zizna
×BAD|	×BAD|
@v	4(šar@c)	@v	4(šar₂@c)
@v	4(šarʾu)	@v	4(šarʾu)
@v	4(šarʾu@c)	@v	4(šarʾu@c)
@v	4(ŋeš)	@v	4(ŋeš₂)
@v	5(aš)	@v	5(aš)
@v	5(aš@c)	@v	5(aš@c)
@v	5(ban)	@v	5(ban₂)
@v	5(ban)@v	@v	5(ban₂)@v
@v	5(ban@c)	@v	5(ban₂@c)
@v	5(ban@c)@v	@v	5(ban₂@c)@v
@v	5(ban@v)	@v	5(ban₂@v)
@v	5(ban@v@c)	@v	5(ban₂@v@c)
@v	5(bur)	@v	5(bur₃)
@v	5(bur@c)	@v	5(bur₃@c)
@v	5(burʾu)	@v	5(burʾu)
@v	5(burʾu@c)	@v	5(burʾu@c)
@v	5(diš)	@v	5(diš)
@v	5(diš@c)	@v	5(diš@c)
@v	5(gešu)	@v	5(gešu)
@v	5(gešu@c)	@v	5(gešu@c)
@v	5(geš)	@v	5(geš₂)
@v	5(geš@c)	@v	5(geš₂@c)
@v	5(gešʾu)	@v	5(gešʾu)
@v	5(gešʾu@c)	@v	5(gešʾu@c)
@v	5(iku)	@v	5(iku)
@v	5(iku@c)	@v	5(iku@c)
@v	5(u)	@v	5(u)
@v	5(u)@v	@v	5(u)@v
@v	5(u@c)	@v	5(u@c)
@v	5(šaru)	@v	5(šaru)
@v	5(šaru@c)	@v	5(šaru@c)
@v	5(šar)	@v	5(šar₂)
@v	5(šar@c)	@v	5(šar₂@c)
@v	5(šarʾu)	@v	5(šarʾu)
@v	5(šarʾu@c)	@v	5(šarʾu@c)
@v	5(ŋeš)	@v	5(ŋeš₂)
@v	5/6(diš)	@v	5/6(diš)
@v	5/6(diš@c)	@v	5/6(diš@c)
@v	6(aš)	@v	6(aš)
@v	6(aš@c)	@v	6(aš@c)
@v	6(aš@v)	@v	6(aš@v)
@v	6(aš@v@c)	@v	6(aš@v@c)
@v	6(bur)	@v	6(bur₃)
@v	6(diš)	@v	6(diš)
@v	6(diš@c)	@v	6(diš@c)
@v	6(geš)	@v	6(geš₂)
@v	6(geš@c)	@v	6(geš₂@c)
@v	6(u)	@v	6(u)
@v	6(u@c)	@v	6(u@c)
@v	6(šar)	@v	6(šar₂)
@v	6(šar@c)	@v	6(šar₂@c)
@v	6(šarʾu)@v	@v	6(šarʾu)@v
@v	6(ŋeš)	@v	6(ŋeš₂)
@v	7(aš)	@v	7(aš)
@v	7(aš@c)	@v	7(aš@c)
@v	7(aš@v)	@v	7(aš@v)
@v	7(aš@v@c)	@v	7(aš@v@c)
@v	7(bur)	@v	7(bur₃)
@v	7(diš)	@v	7(diš)
@v	7(diš)@v	@v	7(diš)@v
@v	7(diš)@v~b	@v	7(diš)@v~b
@v	7(diš@c)	@v	7(diš@c)
@v	7(diš@c)@v	@v	7(diš@c)@v
@v	7(diš@c)@v~b	@v	7(diš@c)@v~b
@v	7(geš)	@v	7(geš₂)
@v	7(geš@c)	@v	7(geš₂@c)
@v	7(u)	@v	7(u)
@v	7(u@c)	@v	7(u@c)
@v	7(šar)	@v	7(šar₂)
@v	7(šar@c)	@v	7(šar₂@c)
@v	7(ŋeš)	@v	7(ŋeš₂)
@v	8(aš)	@v	8(aš)
@v	8(aš@c)	@v	8(aš@c)
@v	8(aš@v)	@v	8(aš@v)
@v	8(aš@v@c)	@v	8(aš@v@c)
@v	8(bur)	@v	8(bur₃)
@v	8(diš)	@v	8(diš)
@v	8(diš)@v	@v	8(diš)@v
@v	8(diš@c)	@v	8(diš@c)
@v	8(geš)	@v	8(geš₂)
@v	8(geš@c)	@v	8(geš₂@c)
@v	8(u)	@v	8(u)
@v	8(u@c)	@v	8(u@c)
@v	8(šar)	@v	8(šar₂)
@v	8(šar@c)	@v	8(šar₂@c)
@v	8(ŋeš)	@v	8(ŋeš₂)
@v	9(aš)	@v	9(aš)
@v	9(aš@c)	@v	9(aš@c)
@v	9(aš@c@90)	@v	9(aš@c@90)
@v	9(aš@v)	@v	9(aš@v)
@v	9(aš@v@c)	@v	9(aš@v@c)
@v	9(diš)	@v	9(diš)
@v	9(diš)@v	@v	9(diš)@v
@v	9(diš)@v~a	@v	9(diš)@v~a
@v	9(diš)~d	@v	9(diš)~d
@v	9(diš@c)	@v	9(diš@c)
@v	9(diš@c)@v	@v	9(diš@c)@v
@v	9(diš@c)@v~a	@v	9(diš@c)@v~a
@v	9(diš@c)~d	@v	9(diš@c)~d
@v	9(diš@v)	@v	9(diš@v)
@v	9(diš@v@c)	@v	9(diš@v@c)
@v	9(geš)	@v	9(geš₂)
@v	9(geš@c)	@v	9(geš₂@c)
@v	9(u)	@v	9(u)
@v	9(u@c)	@v	9(u@c)
@v	9(šar)	@v	9(šar₂)
@v	9(šar@c)	@v	9(šar₂@c)
@v	9(ŋeš)	@v	9(ŋeš₂)
@v	a	@v	a
@v	ab	@v	ab
@v	aba	@v	aba
@v	aba	@v	aba₃
@v	aba	@v	aba₄
@v	abba	@v	abba
@v	abbar	@v	abbar
@v	abba	@v	abba₂
@v	abbununna	@v	abbununna
@v	abbununnu	@v	abbununnu
@v	abgal	@v	abgal
@v	ablal	@v	ablal
@v	ablal	@v	ablal₃
@v	abni	@v	abni₂
@v	abrig	@v	abrig
@v	abrig	@v	abrig₂
@v	absin	@v	absin
@v	absin	@v	absin₂
@v	absin	@v	absin₃
@v	absu	@v	absu
@v	abul	@v	abul
@v	abula	@v	abula
@v	abulla	@v	abulla
@v	abzu	@v	abzu
@v	ab	@v	ab₂
@v	ab	@v	ab₃
@v	ab	@v	ab₄
@v	abšin	@v	abšin₃
@v	ad	@v	ad
@v	ada	@v	ada
@v	adab	@v	adab
@v	adaba	@v	adaba
@v	adad	@v	adad
@v	adama	@v	adama
@v	adamen	@v	adamen
@v	adamen	@v	adamen₂
@v	adamen	@v	adamen₃
@v	adamen	@v	adamen₄
@v	adamen	@v	adamen₅
@v	adamin	@v	adamin
@v	adamin	@v	adamin₂
@v	adamin	@v	adamin₃
@v	adamin	@v	adamin₄
@v	adamin	@v	adamin₅
@v	adamu	@v	adamu
@v	adda	@v	adda
@v	adda	@v	adda₂
@v	adda	@v	adda₃
@v	adda	@v	adda₄
@v	addir	@v	addir
@v	addir	@v	addir₃
@v	addu	@v	addu₂
@v	addu	@v	addu₃
@v	addu	@v	addu₄
@v	adgub	@v	adgub
@v	adkin	@v	adkin
@v	ad	@v	ad₂
@v	ad	@v	ad₃
@v	ad	@v	ad₄
@v	ad	@v	ad₅
@v	ad	@v	ad₆
@v	ad	@v	ad₇
@v	ad	@v	ad₈
@v	ag	@v	ag
@v	aga	@v	aga
@v	agal	@v	agal
@v	agam	@v	agam
@v	agargara	@v	agargara
@v	agarim	@v	agarim
@v	agarin	@v	agarin
@v	agarinx	@v	agarinx
@v	agarin	@v	agarin₂
@v	agarin	@v	agarin₃
@v	agarin	@v	agarin₄
@v	agarin	@v	agarin₅
@v	agar	@v	agar₂
@v	agar	@v	agar₃
@v	agar	@v	agar₄
@v	agar	@v	agar₅
@v	agar	@v	agar₆
@v	agaš	@v	agaš
@v	aga	@v	aga₂
@v	aga	@v	aga₃
@v	agrig	@v	agrig
@v	agrun	@v	agrun
@v	agu	@v	agu
@v	agu	@v	agu₂
@v	ag	@v	ag₂
@v	ag	@v	ag₃
@v	ah	@v	ah
@v	aha	@v	aha
@v	aha	@v	aha₂
@v	aha	@v	aha₃
@v	ahi	@v	ahi
@v	ahi	@v	ahi₂
@v	ahud	@v	ahud
@v	ah	@v	ah₂
@v	ah	@v	ah₃
@v	ah	@v	ah₄
@v	ah	@v	ah₅
@v	ah	@v	ah₆
@v	ai	@v	ai
@v	aia	@v	aia
@v	aia	@v	aia₂
@v	aia	@v	aia₃
@v	aia	@v	aia₄
@v	ak	@v	ak
@v	aka	@v	aka
@v	akan	@v	akan
@v	akani	@v	akani
@v	akan	@v	akan₂
@v	akan	@v	akan₃
@v	akar	@v	akar
@v	aka	@v	aka₂
@v	aka	@v	aka₃
@v	aka	@v	aka₄
@v	akkan	@v	akkan₃
@v	akkil	@v	akkil
@v	akkil	@v	akkil₂
@v	akkil	@v	akkil₃
@v	ak	@v	ak₃
@v	akšak	@v	akšak
@v	akšak	@v	akšak₂
@v	al	@v	al
@v	ala	@v	ala
@v	alad	@v	alad
@v	alag	@v	alag
@v	alal	@v	alal
@v	alala	@v	alala
@v	alalmu	@v	alalmu
@v	alal	@v	alal₂
@v	alal	@v	alal₃
@v	alam	@v	alam
@v	alammuš	@v	alammuš
@v	alamu	@v	alamu
@v	alamuš	@v	alamuš
@v	alamu	@v	alamu₂
@v	alan	@v	alan
@v	alap	@v	alap
@v	alaŋ	@v	alaŋ
@v	ala	@v	ala₃
@v	alba	@v	alba
@v	alba	@v	alba₂
@v	ale	@v	ale
@v	algames	@v	algames
@v	algameš	@v	algameš
@v	algamis	@v	algamis
@v	alha	@v	alha
@v	ali	@v	ali
@v	alim	@v	alim
@v	alima	@v	alima
@v	alla	@v	alla
@v	almu	@v	almu
@v	almu	@v	almu₂
@v	alu	@v	alu
@v	al	@v	al₂
@v	al	@v	al₅
@v	al	@v	al₆
@v	al	@v	al₈
@v	al	@v	al₉
@v	am	@v	am
@v	ama	@v	ama
@v	amagea	@v	amagea
@v	amagi	@v	amagi
@v	amagi	@v	amagi₂
@v	amagi	@v	amagi₃
@v	amagi	@v	amagi₄
@v	amah	@v	amah
@v	amalu	@v	amalu
@v	aman	@v	aman
@v	amar	@v	amar
@v	amaš	@v	amaš
@v	ama	@v	ama₂
@v	ama	@v	ama₄
@v	ama	@v	ama₅
@v	ama	@v	ama₆
@v	amaša	@v	amaša
@v	ambar	@v	ambar
@v	ambara	@v	ambara
@v	ame	@v	ame
@v	amedu	@v	amedu
@v	ame	@v	ame₂
@v	ami	@v	ami
@v	ami	@v	ami₂
@v	amma	@v	amma
@v	amna	@v	amna
@v	amna	@v	amna₂
@v	amra	@v	amra
@v	amurrum	@v	amurrum
@v	amuru	@v	amuru
@v	amuš	@v	amuš
@v	amuša	@v	amuša
@v	am	@v	am₂
@v	am	@v	am₃
@v	am	@v	am₅
@v	am	@v	am₆
@v	am	@v	am₇
@v	an	@v	an
@v	ana	@v	ana
@v	ana	@v	ana₂
@v	ana	@v	ana₃
@v	anbar	@v	anbar
@v	anegi	@v	anegi
@v	angar	@v	angar
@v	angur	@v	angur
@v	anig	@v	anig
@v	aniku	@v	aniku
@v	anu	@v	anu
@v	anubu	@v	anubu
@v	anzalub	@v	anzalub
@v	anzu	@v	anzu
@v	anzud	@v	anzud
@v	anzud	@v	anzud₂
@v	anzu	@v	anzu₂
@v	anše	@v	anše
@v	anše	@v	anše₂
@v	anši	@v	anši
@v	anšu	@v	anšu
@v	anšu	@v	anšu₂
@v	ap	@v	ap
@v	apin	@v	apin
@v	apina	@v	apina
@v	ap	@v	ap₂
@v	ap	@v	ap₃
@v	aq	@v	aq
@v	aqa	@v	aqa
@v	aq	@v	aq₂
@v	ar	@v	ar
@v	ara	@v	ara
@v	arab	@v	arab
@v	arad	@v	arad
@v	arad	@v	arad₂
@v	aragub	@v	aragub
@v	araha	@v	araha
@v	arah	@v	arah₃
@v	arah	@v	arah₄
@v	arala	@v	arala
@v	arali	@v	arali
@v	arar	@v	arar
@v	ararama	@v	ararama
@v	ararama	@v	ararama₂
@v	ararim	@v	ararim
@v	ararma	@v	ararma
@v	ararma	@v	ararma₂
@v	ara	@v	ara₂
@v	ara	@v	ara₃
@v	ara	@v	ara₄
@v	ara	@v	ara₅
@v	ara	@v	ara₇
@v	ara	@v	ara₈
@v	araṭa	@v	araṭa
@v	arba	@v	arba
@v	arda	@v	arda
@v	argab	@v	argab
@v	arhus	@v	arhus₂
@v	arhuš	@v	arhuš
@v	arhuš	@v	arhuš₂
@v	arhuš	@v	arhuš₃
@v	arhuš	@v	arhuš₅
@v	arhuš	@v	arhuš₆
@v	arhuš	@v	arhuš₇
@v	ari	@v	ari
@v	arina	@v	arina
@v	ari	@v	ari₂
@v	ari	@v	ari₃
@v	ari	@v	ari₆
@v	arkab	@v	arkab
@v	arkab	@v	arkab₂
@v	arrap	@v	arrap
@v	aru	@v	aru
@v	ar	@v	ar₂
@v	ar	@v	ar₃
@v	ar	@v	ar₅
@v	ar	@v	ar₆
@v	as	@v	as
@v	asa	@v	asa
@v	asag	@v	asag
@v	asal	@v	asal
@v	asal	@v	asal₂
@v	asal	@v	asal₃
@v	asar	@v	asar
@v	asara	@v	asara
@v	asari	@v	asari
@v	asaru	@v	asaru
@v	asar	@v	asar₂
@v	asaŋ	@v	asaŋ
@v	asa	@v	asa₂
@v	asi	@v	asi
@v	asil	@v	asil
@v	asila	@v	asila
@v	asilal	@v	asilal
@v	asilal	@v	asilal₂
@v	asilal	@v	asilal₃
@v	asilal	@v	asilal₄
@v	asilal	@v	asilal₅
@v	asilal	@v	asilal₆
@v	asila	@v	asila₂
@v	asila	@v	asila₃
@v	asila	@v	asila₄
@v	asila	@v	asila₅
@v	asila	@v	asila₆
@v	asillal	@v	asillal₃
@v	asilla	@v	asilla₂
@v	asil	@v	asil₃
@v	asil	@v	asil₄
@v	asil	@v	asil₅
@v	asil	@v	asil₆
@v	aski	@v	aski
@v	aslum	@v	aslum
@v	as	@v	as₂
@v	as	@v	as₃
@v	as	@v	as₄
@v	as	@v	as₅
@v	as	@v	as₆
@v	au	@v	au
@v	aw	@v	aw
@v	aya	@v	aya
@v	aya	@v	aya₂
@v	aya	@v	aya₃
@v	aya	@v	aya₄
@v	aye	@v	aye
@v	ayi	@v	ayi
@v	ayu	@v	ayu
@v	ayya	@v	ayya
@v	ayye	@v	ayye
@v	ayyi	@v	ayyi
@v	ayyu	@v	ayyu
@v	az	@v	az
@v	aza	@v	aza
@v	azad	@v	azad
@v	azad	@v	azad₂
@v	azag	@v	azag
@v	azag	@v	azag₂
@v	azak	@v	azak
@v	azalag	@v	azalag
@v	azalag	@v	azalag₂
@v	azalag	@v	azalag₃
@v	azalag	@v	azalag₄
@v	azalag	@v	azalag₅
@v	azalag	@v	azalag₆
@v	azalag	@v	azalag₇
@v	aza	@v	aza₂
@v	azlag	@v	azlag
@v	azlag	@v	azlag₂
@v	azlag	@v	azlag₃
@v	azlag	@v	azlag₄
@v	azlag	@v	azlag₅
@v	azlag	@v	azlag₆
@v	azlag	@v	azlag₇
@v	azu	@v	azu
@v	azubir	@v	azubir
@v	azugna	@v	azugna
@v	azukna	@v	azukna
@v	az	@v	az₂
@v	az	@v	az₃
@v	aš	@v	aš
@v	aʾ	@v	aʾ
@v	aṣ	@v	aṣ
@v	aṭ	@v	aṭ
@v	a	@v	a₂
@v	a	@v	a₃
@v	a	@v	a₄
@v	a	@v	a₅
@v	a	@v	a₆
@v	a	@v	a₇
@v	a	@v	a₈
@v	a	@v	a₉
@v	aš@c	@v	aš@c
@v	aš@c@90	@v	aš@c@90
@v	aš@c@v	@v	aš@c@v
@v	aš@f	@v	aš@f
@v	aš@v	@v	aš@v
@v	aša	@v	aša
@v	ašag	@v	ašag
@v	ašarid	@v	ašarid
@v	aŋarin	@v	aŋarin
@v	aŋarin	@v	aŋarin₂
@v	aŋarin	@v	aŋarin₃
@v	aŋarin	@v	aŋarin₄
@v	aŋarin	@v	aŋarin₅
@v	aŋar	@v	aŋar₅
@v	aŋar	@v	aŋar₆
@v	ašar	@v	ašar₂
@v	aŋarŋara	@v	aŋarŋara
@v	aŋa	@v	aŋa₂
@v	aŋa	@v	aŋa₃
@v	aša	@v	aša₂
@v	aša	@v	aša₃
@v	aša	@v	aša₅
@v	aʾa	@v	aʾa₃
@v	ašaŋ	@v	ašaŋ₂
@v	ašdar	@v	ašdar
@v	ašgab	@v	ašgab
@v	ašgi	@v	ašgi
@v	ašgi	@v	ašgi₂
@v	aški	@v	aški
@v	aškud	@v	aškud
@v	aškud	@v	aškud₂
@v	ašlag	@v	ašlag
@v	ašlag	@v	ašlag₂
@v	ašlag	@v	ašlag₃
@v	ašlag	@v	ašlag₄
@v	ašlag	@v	ašlag₅
@v	ašlag	@v	ašlag₆
@v	ašlag	@v	ašlag₇
@v	ašlug	@v	ašlug
@v	ašnan	@v	ašnan
@v	ašnana	@v	ašnana
@v	ašnan	@v	ašnan₂
@v	aŋrig	@v	aŋrig
@v	aṭu	@v	aṭu
@v	aʾuʾu	@v	aʾuʾu
@v	aŋ	@v	aŋ₂
@v	aŋ	@v	aŋ₃
@v	aš	@v	aš₂
@v	aš	@v	aš₃
@v	aš	@v	aš₄
@v	aš	@v	aš₅
@v	aš	@v	aš₆
@v	aš	@v	aš₇
@v	aš	@v	aš₈
@v	aš	@v	aš₉
@v	aʾ	@v	aʾ₃
@v	aṣ	@v	aṣ₂
@v	aṣ	@v	aṣ₃
@v	aṭ	@v	aṭ₂
@v	a	@v	a₁₂
@v	a	@v	a₁₃
@v	a	@v	a₁₄
@v	ašša	@v	ašša
@v	aššan	@v	aššan
@v	ašša	@v	ašša₂
@v	ašša	@v	ašša₃
@v	aš	@v	aš₁₀
@v	aš	@v	aš₁₁
@v	ba	@v	ba
@v	bab	@v	bab
@v	babar	@v	babar
@v	babar	@v	babar₂
@v	baba	@v	baba₂
@v	babbar	@v	babbar
@v	babbar	@v	babbar₂
@v	babila	@v	babila
@v	babila	@v	babila₂
@v	babilim	@v	babilim
@v	babilima	@v	babilima
@v	babilima	@v	babilima₂
@v	babilim	@v	babilim₂
@v	babir	@v	babir
@v	babir	@v	babir₂
@v	babu	@v	babu
@v	bab	@v	bab₂
@v	bad	@v	bad
@v	bada	@v	bada
@v	bada	@v	bada₃
@v	badi	@v	badi
@v	bad	@v	bad₂
@v	bad	@v	bad₃
@v	bad	@v	bad₄
@v	bad	@v	bad₅
@v	baeš	@v	baeš
@v	bag	@v	bag
@v	bag	@v	bag₃
@v	bah	@v	bah
@v	bahar	@v	bahar
@v	bahar	@v	bahar₂
@v	bahar	@v	bahar₃
@v	bahar	@v	bahar₄
@v	bahar	@v	bahar₅
@v	bah	@v	bah₃
@v	bak	@v	bak
@v	bakiru	@v	bakiru
@v	bakirum	@v	bakirum
@v	bak	@v	bak₂
@v	bak	@v	bak₃
@v	bal	@v	bal
@v	bala	@v	bala
@v	balag	@v	balag
@v	balak	@v	balak
@v	balaŋ	@v	balaŋ
@v	baliha	@v	baliha
@v	balla	@v	balla
@v	balla	@v	balla₂
@v	bal	@v	bal₂
@v	bal	@v	bal₃
@v	bal	@v	bal₄
@v	bamen	@v	bamen
@v	bamin	@v	bamin
@v	ban	@v	ban
@v	bana	@v	bana
@v	banda	@v	banda₂
@v	banda	@v	banda₃
@v	banda	@v	banda₄
@v	banda	@v	banda₅
@v	bandiliša	@v	bandiliša
@v	baneš	@v	baneš
@v	bania	@v	bania
@v	banlimmu	@v	banlimmu
@v	banmin	@v	banmin
@v	bansur	@v	bansur
@v	bansur	@v	bansur₂
@v	bansur	@v	bansur₃
@v	ban	@v	ban₂
@v	ban	@v	ban₃
@v	ban	@v	ban₄
@v	ban@c	@v	ban₂@c
@v	ban@v	@v	ban₂@v
@v	banšur	@v	banšur
@v	banšura	@v	banšura
@v	banšur	@v	banšur₂
@v	banšur	@v	banšur₃
@v	bap	@v	bap
@v	bappir	@v	bappir
@v	bappira	@v	bappira
@v	bappira	@v	bappira₂
@v	bappira	@v	bappira₃
@v	bappir	@v	bappir₂
@v	bappir	@v	bappir₃
@v	baq	@v	baq
@v	bar	@v	bar
@v	bara	@v	bara
@v	barag	@v	barag₂
@v	bara	@v	bara₃
@v	bara	@v	bara₄
@v	bara	@v	bara₅
@v	bara	@v	bara₆
@v	bara	@v	bara₇
@v	bara	@v	bara₈
@v	bara	@v	bara₉
@v	bara	@v	bara₁₀
@v	bare	@v	bare
@v	barig	@v	barig
@v	barig@c	@v	barig@c
@v	bariga@c	@v	bariga@c
@v	barim	@v	barim
@v	barim⁻	@v	barim⁻
@v	barsip	@v	barsip
@v	barzil	@v	barzil
@v	bar	@v	bar₂
@v	bar	@v	bar₃
@v	bar	@v	bar₄
@v	bar	@v	bar₅
@v	bar	@v	bar₆
@v	bar	@v	bar₇
@v	bar	@v	bar₈
@v	baṭ	@v	baṭ
@v	ba	@v	ba₂
@v	ba	@v	ba₃
@v	ba	@v	ba₄
@v	ba	@v	ba₆
@v	ba	@v	ba₇
@v	ba	@v	ba₈
@v	ba	@v	ba₉
@v	ba	@v	ba₁₁
@v	ba	@v	ba₁₃
@v	ba	@v	ba₁₄
@v	ba	@v	ba₁₅
@v	be	@v	be
@v	bebad	@v	bebad
@v	bed	@v	bed
@v	bed	@v	bed₃
@v	bel	@v	bel
@v	belili	@v	belili
@v	bel	@v	bel₂
@v	ber	@v	ber
@v	ber	@v	ber₂
@v	ber	@v	ber₅
@v	ber	@v	ber₆
@v	ber	@v	ber₇
@v	be	@v	be₂
@v	be	@v	be₃
@v	be	@v	be₄
@v	be	@v	be₅
@v	be	@v	be₆
@v	be	@v	be₇
@v	bešeŋ	@v	bešeŋ
@v	beš	@v	beš₁₂
@v	bi	@v	bi
@v	bibad	@v	bibad
@v	bibe	@v	bibe
@v	bibra	@v	bibra
@v	bibri	@v	bibri
@v	bid	@v	bid
@v	bid	@v	bid₂
@v	bid	@v	bid₃
@v	big	@v	big
@v	bik	@v	bik
@v	bil	@v	bil
@v	bila	@v	bila
@v	bili	@v	bili
@v	billuda	@v	billuda
@v	billudu	@v	billudu
@v	biluda	@v	biluda
@v	bil	@v	bil₂
@v	bil	@v	bil₃
@v	bil	@v	bil₄
@v	bin	@v	bin
@v	bir	@v	bir
@v	birdu	@v	birdu
@v	biri	@v	biri
@v	bir	@v	bir₂
@v	bir	@v	bir₄
@v	bir	@v	bir₅
@v	bir	@v	bir₆
@v	bir	@v	bir₇
@v	bir	@v	bir₈
@v	bir	@v	bir₉
@v	bisag	@v	bisag
@v	bisag	@v	bisag₂
@v	bisag	@v	bisag₃
@v	bisan	@v	bisan
@v	bisan	@v	bisan₂
@v	bisan	@v	bisan₃
@v	bisaŋ	@v	bisaŋ
@v	bisaŋ	@v	bisaŋ₂
@v	bisaŋ	@v	bisaŋ₃
@v	bis	@v	bis₂
@v	biz	@v	biz
@v	bizaza	@v	bizaza
@v	bizeg	@v	bizeg₃
@v	bizem	@v	bizem₃
@v	biz	@v	biz₂
@v	biš	@v	biš
@v	biṭ	@v	biṭ
@v	bi	@v	bi₂
@v	bi	@v	bi₃
@v	bi	@v	bi₄
@v	bi	@v	bi₅
@v	bi	@v	bi₆
@v	bi	@v	bi₇
@v	bu	@v	bu
@v	bubbu	@v	bubbu
@v	bubbur	@v	bubbur
@v	bube	@v	bube
@v	bugin	@v	bugin
@v	bugin	@v	bugin₂
@v	bugin	@v	bugin₄
@v	buglu	@v	buglu
@v	buh	@v	buh
@v	buk	@v	buk
@v	bul	@v	bul
@v	bula	@v	bula
@v	bulug	@v	bulug
@v	bulug	@v	bulug₂
@v	bulug	@v	bulug₃
@v	bulug	@v	bulug₄
@v	bulug	@v	bulug₅
@v	buluh	@v	buluh
@v	buluŋ	@v	buluŋ
@v	buluŋ	@v	buluŋ₂
@v	buluŋ	@v	buluŋ₃
@v	buluŋ	@v	buluŋ₅
@v	bul	@v	bul₂
@v	bul	@v	bul₃
@v	bul	@v	bul₅
@v	bum	@v	bum
@v	bum	@v	bum₂
@v	bun	@v	bun
@v	bunga	@v	bunga
@v	bungu	@v	bungu
@v	buni	@v	buni
@v	bunin	@v	bunin
@v	bunin	@v	bunin₂
@v	bunin	@v	bunin₄
@v	buniŋ	@v	buniŋ
@v	buniŋ	@v	buniŋ₂
@v	bun	@v	bun₂
@v	bur	@v	bur
@v	buranun	@v	buranun
@v	buranuna	@v	buranuna
@v	buranunu	@v	buranunu
@v	buru	@v	buru
@v	buruh	@v	buruh
@v	burunun	@v	burunun
@v	burununa	@v	burununa
@v	buru	@v	buru₂
@v	buru	@v	buru₃
@v	buru	@v	buru₄
@v	buru	@v	buru₅
@v	buru	@v	buru₆
@v	buru	@v	buru₇
@v	buru	@v	buru₈
@v	buru	@v	buru₉
@v	buru	@v	buru₁₁
@v	buru	@v	buru₁₄
@v	buru	@v	buru₁₆
@v	bur	@v	bur₂
@v	bur	@v	bur₃
@v	bur	@v	bur₄
@v	bur	@v	bur₅
@v	bur	@v	bur₆
@v	bur	@v	bur₇
@v	bur	@v	bur₈
@v	bur@c	@v	bur₃@c
@v	bur@v	@v	bur₃@v
@v	burʾu	@v	burʾu
@v	burʾu@c	@v	burʾu@c
@v	bur	@v	bur₁₀
@v	bur	@v	bur₁₁
@v	bur	@v	bur₁₂
@v	bur	@v	bur₁₃
@v	bur	@v	bur₁₄
@v	buzur	@v	buzur
@v	buzur	@v	buzur₂
@v	buzur	@v	buzur₃
@v	buzur	@v	buzur₄
@v	buzur	@v	buzur₅
@v	buš	@v	buš
@v	bu	@v	bu₂
@v	bu	@v	bu₃
@v	bu	@v	bu₄
@v	bu	@v	bu₅
@v	bu	@v	bu₆
@v	bu	@v	bu₇
@v	bu	@v	bu₈
@v	buš	@v	buš₂
@v	bu	@v	bu₁₀
@v	bu	@v	bu₁₁
@v	bu	@v	bu₁₂
@v	bu	@v	bu₁₃
@v	bu	@v	bu₁₄
@v	bu	@v	bu₁₅
@v	bu	@v	bu₁₆
@v	da	@v	da
@v	dab	@v	dab
@v	daba	@v	daba
@v	daban	@v	daban
@v	daba	@v	daba₅
@v	dabašin	@v	dabašin
@v	dabda	@v	dabda₂
@v	dabe	@v	dabe
@v	dabin	@v	dabin
@v	dab	@v	dab₂
@v	dab	@v	dab₃
@v	dab	@v	dab₄
@v	dab	@v	dab₅
@v	dab	@v	dab₆
@v	dad	@v	dad
@v	dadag	@v	dadag
@v	dadda	@v	dadda
@v	dag	@v	dag
@v	dagal	@v	dagal
@v	dagala	@v	dagala
@v	dagrim	@v	dagrim
@v	dagrin	@v	dagrin
@v	dag	@v	dag₂
@v	dag	@v	dag₃
@v	dag	@v	dag₅
@v	dah	@v	dah
@v	dak	@v	dak
@v	dakan	@v	dakan
@v	dakkan	@v	dakkan
@v	dak	@v	dak₃
@v	dal	@v	dal
@v	dala	@v	dala
@v	dala	@v	dala₂
@v	dalhamun	@v	dalhamun
@v	dalhamun	@v	dalhamun₂
@v	dalhamun	@v	dalhamun₃
@v	dalhamun	@v	dalhamun₄
@v	dalhamun	@v	dalhamun₅
@v	dalhamun	@v	dalhamun₆
@v	dalhamun	@v	dalhamun₇
@v	dalla	@v	dalla
@v	dalla	@v	dalla₂
@v	dal	@v	dal₃
@v	dam	@v	dam
@v	dama	@v	dama
@v	damal	@v	damal
@v	damu	@v	damu
@v	damu	@v	damu₂
@v	dam	@v	dam₀
@v	dam	@v	dam₂
@v	dam	@v	dam₃
@v	dan	@v	dan
@v	dana	@v	dana
@v	dana	@v	dana₂
@v	dana	@v	dana₃
@v	danna	@v	danna
@v	danna	@v	danna₂
@v	dan	@v	dan₂
@v	dan	@v	dan₃
@v	dan	@v	dan₄
@v	dan	@v	dan₆
@v	dan	@v	dan₇
@v	dap	@v	dap
@v	dapar	@v	dapar
@v	dapara	@v	dapara
@v	daparu	@v	daparu
@v	dapa	@v	dapa₂
@v	dap	@v	dap₂
@v	daq	@v	daq
@v	daq	@v	daq₃
@v	dar	@v	dar
@v	dara	@v	dara₂
@v	dara	@v	dara₃
@v	dara	@v	dara₄
@v	dara	@v	dara₅
@v	dara	@v	dara₆
@v	darengal	@v	darengal
@v	dari	@v	dari₂
@v	dari	@v	dari₅
@v	darum	@v	darum₂
@v	daru	@v	daru₂
@v	daru	@v	daru₅
@v	dar	@v	dar₂
@v	dar	@v	dar₃
@v	dar	@v	dar₄
